船舶编号,港口五位码,船舶载重吨(DWT),港口最大靠泊能力(DWT),是否可停靠
9856987,USORF,322000,350000,是
9856987,USHOU,322000,500000,是
9856987,CAVAN,322000,350000,是
9856987,MXVER,322000,300000,否
9856987,BRSSZ,322000,400000,是
9856987,CLVAP,322000,350000,是
9856987,ZADUR,322000,400000,是
9738541,CNSHA,190000,500000,是
9738541,HKHKG,190000,400000,是
9738541,JPYOK,190000,350000,是
9738541,NLRTM,190000,600000,是
9738541,USNYC,190000,450000,是
9738541,CNNGB,190000,500000,是
9738541,SGSIN,190000,650000,是
9738541,DEHAM,190000,350000,是
9738541,AUMEL,190000,300000,是
9738541,FRLHR,190000,350000,是
9738541,CNTAO,190000,500000,是
9738541,ITGOA,190000,400000,是
9738541,USLGB,190000,450000,是
9738541,JPUKB,190000,350000,是
9738541,CNXMN,190000,400000,是
9738541,AUBNE,190000,300000,是
9738541,CNFOC,190000,350000,是
9738541,USSEA,190000,300000,是
9738541,CNQHD,190000,400000,是
9738541,CNDLC,190000,500000,是
9738541,CNLYG,190000,350000,是
9738541,CNBHY,190000,300000,是
9738541,CNZOS,190000,400000,是
9738541,CNTSN,190000,500000,是
9738541,CNHUI,190000,350000,是
9738541,CNZHA,190000,300000,是
9738541,CNZUH,190000,400000,是
9738541,CNJYG,190000,350000,是
9738541,CNMMI,190000,300000,是
9738541,CNCHA,190000,400000,是
9738541,CNSTG,190000,350000,是
9738541,CNYJI,190000,300000,是
9738541,CNQYI,190000,400000,是
9738541,CNSHA,190000,350000,是
9738541,CNMEZ,190000,300000,是
9738541,CNHEY,190000,400000,是
9738541,CNSWE,190000,350000,是
9738541,CNLZB,190000,500000,是
9738541,CNGZP,190000,550000,是
9738541,KRINC,190000,400000,是
9738541,KRBUS,190000,500000,是
9738541,MYTPP,190000,450000,是
9738541,THLCH,190000,400000,是
9738541,VNSGN,190000,350000,是
9738541,IDJKT,190000,400000,是
9738541,PHMNL,190000,350000,是
9738541,INMUM,190000,450000,是
9738541,INCHN,190000,300000,是
9738541,AEJEA,190000,500000,是
9738541,ESBCN,190000,350000,是
9738541,GBFXT,190000,400000,是
9738541,BEANR,190000,500000,是
9738541,FRMRS,190000,350000,是
9738541,ITNAP,190000,300000,是
9738541,USORF,190000,350000,是
9738541,USHOU,190000,500000,是
9738541,CAVAN,190000,350000,是
9738541,MXVER,190000,300000,是
9738541,BRSSZ,190000,400000,是
9738541,CLVAP,190000,350000,是
9738541,ZADUR,190000,400000,是
9893214,CNSHA,143000,500000,是
9893214,HKHKG,143000,400000,是
9893214,JPYOK,143000,350000,是
9893214,NLRTM,143000,600000,是
9893214,USNYC,143000,450000,是
9893214,CNNGB,143000,500000,是
9893214,SGSIN,143000,650000,是
9893214,DEHAM,143000,350000,是
9893214,AUMEL,143000,300000,是
9893214,FRLHR,143000,350000,是
9893214,CNTAO,143000,500000,是
9893214,ITGOA,143000,400000,是
9893214,USLGB,143000,450000,是
9893214,JPUKB,143000,350000,是
9893214,CNXMN,143000,400000,是
9893214,AUBNE,143000,300000,是
9893214,CNFOC,143000,350000,是
9893214,USSEA,143000,300000,是
9893214,CNQHD,143000,400000,是
9893214,CNDLC,143000,500000,是
9893214,CNLYG,143000,350000,是
9893214,CNBHY,143000,300000,是
9893214,CNZOS,143000,400000,是
9893214,CNTSN,143000,500000,是
9893214,CNHUI,143000,350000,是
9893214,CNZHA,143000,300000,是
9893214,CNZUH,143000,400000,是
9893214,CNJYG,143000,350000,是
9893214,CNMMI,143000,300000,是
9893214,CNCHA,143000,400000,是
9893214,CNSTG,143000,350000,是
9893214,CNYJI,143000,300000,是
9893214,CNQYI,143000,400000,是
9893214,CNSHA,143000,350000,是
9893214,CNMEZ,143000,300000,是
9893214,CNHEY,143000,400000,是
9893214,CNSWE,143000,350000,是
9893214,CNLZB,143000,500000,是
9893214,CNGZP,143000,550000,是
9893214,KRINC,143000,400000,是
9893214,KRBUS,143000,500000,是
9893214,MYTPP,143000,450000,是
9893214,THLCH,143000,400000,是
9893214,VNSGN,143000,350000,是
9893214,IDJKT,143000,400000,是
9893214,PHMNL,143000,350000,是
9893214,INMUM,143000,450000,是
9893214,INCHN,143000,300000,是
9893214,AEJEA,143000,500000,是
9893214,ESBCN,143000,350000,是
9893214,GBFXT,143000,400000,是
9893214,BEANR,143000,500000,是
9893214,FRMRS,143000,350000,是
9893214,ITNAP,143000,300000,是
9893214,USORF,143000,350000,是
9893214,USHOU,143000,500000,是
9893214,CAVAN,143000,350000,是
9893214,MXVER,143000,300000,是
9893214,BRSSZ,143000,400000,是
9893214,CLVAP,143000,350000,是
9893214,ZADUR,143000,400000,是
9757896,CNSHA,168000,500000,是
9757896,HKHKG,168000,400000,是
9757896,JPYOK,168000,350000,是
9757896,NLRTM,168000,600000,是
9757896,USNYC,168000,450000,是
9757896,CNNGB,168000,500000,是
9757896,SGSIN,168000,650000,是
9757896,DEHAM,168000,350000,是
9757896,AUMEL,168000,300000,是
9757896,FRLHR,168000,350000,是
9757896,CNTAO,168000,500000,是
9757896,ITGOA,168000,400000,是
9757896,USLGB,168000,450000,是
9757896,JPUKB,168000,350000,是
9757896,CNXMN,168000,400000,是
9757896,AUBNE,168000,300000,是
9757896,CNFOC,168000,350000,是
9757896,USSEA,168000,300000,是
9757896,CNQHD,168000,400000,是
9757896,CNDLC,168000,500000,是
9757896,CNLYG,168000,350000,是
9757896,CNBHY,168000,300000,是
9757896,CNZOS,168000,400000,是
9757896,CNTSN,168000,500000,是
9757896,CNHUI,168000,350000,是
9757896,CNZHA,168000,300000,是
9757896,CNZUH,168000,400000,是
9757896,CNJYG,168000,350000,是
9757896,CNMMI,168000,300000,是
9757896,CNCHA,168000,400000,是
9757896,CNSTG,168000,350000,是
9757896,CNYJI,168000,300000,是
9757896,CNQYI,168000,400000,是
9757896,CNSHA,168000,350000,是
9757896,CNMEZ,168000,300000,是
9757896,CNHEY,168000,400000,是
9757896,CNSWE,168000,350000,是
9757896,CNLZB,168000,500000,是
9757896,CNGZP,168000,550000,是
9757896,KRINC,168000,400000,是
9757896,KRBUS,168000,500000,是
9757896,MYTPP,168000,450000,是
9757896,THLCH,168000,400000,是
9757896,VNSGN,168000,350000,是
9757896,IDJKT,168000,400000,是
9757896,PHMNL,168000,350000,是
9757896,INMUM,168000,450000,是
9757896,INCHN,168000,300000,是
9757896,AEJEA,168000,500000,是
9757896,ESBCN,168000,350000,是
9757896,GBFXT,168000,400000,是
9757896,BEANR,168000,500000,是
9757896,FRMRS,168000,350000,是
9757896,ITNAP,168000,300000,是
9757896,USORF,168000,350000,是
9757896,USHOU,168000,500000,是
9757896,CAVAN,168000,350000,是
9757896,MXVER,168000,300000,是
9757896,BRSSZ,168000,400000,是
9757896,CLVAP,168000,350000,是
9757896,ZADUR,168000,400000,是
9826541,CNSHA,275000,500000,是
9826541,HKHKG,275000,400000,是
9826541,JPYOK,275000,350000,是
9826541,NLRTM,275000,600000,是
9826541,USNYC,275000,450000,是
9826541,CNNGB,275000,500000,是
9826541,SGSIN,275000,650000,是
9826541,DEHAM,275000,350000,是
9826541,AUMEL,275000,300000,是
9826541,FRLHR,275000,350000,是
9826541,CNTAO,275000,500000,是
9826541,ITGOA,275000,400000,是
9826541,USLGB,275000,450000,是
9826541,JPUKB,275000,350000,是
9826541,CNXMN,275000,400000,是
9826541,AUBNE,275000,300000,是
9826541,CNFOC,275000,350000,是
9826541,USSEA,275000,300000,是
9826541,CNQHD,275000,400000,是
9826541,CNDLC,275000,500000,是
9826541,CNLYG,275000,350000,是
9826541,CNBHY,275000,300000,是
9826541,CNZOS,275000,400000,是
9826541,CNTSN,275000,500000,是
9826541,CNHUI,275000,350000,是
9826541,CNZHA,275000,300000,是
9826541,CNZUH,275000,400000,是
9826541,CNJYG,275000,350000,是
9826541,CNMMI,275000,300000,是
9826541,CNCHA,275000,400000,是
9826541,CNSTG,275000,350000,是
9826541,CNYJI,275000,300000,是
9826541,CNQYI,275000,400000,是
9826541,CNSHA,275000,350000,是
9826541,CNMEZ,275000,300000,是
9826541,CNHEY,275000,400000,是
9826541,CNSWE,275000,350000,是
9826541,CNLZB,275000,500000,是
9826541,CNGZP,275000,550000,是
9826541,KRINC,275000,400000,是
9826541,KRBUS,275000,500000,是
9826541,MYTPP,275000,450000,是
9826541,THLCH,275000,400000,是
9826541,VNSGN,275000,350000,是
9826541,IDJKT,275000,400000,是
9826541,PHMNL,275000,350000,是
9826541,INMUM,275000,450000,是
9826541,INCHN,275000,300000,是
9826541,AEJEA,275000,500000,是
9826541,ESBCN,275000,350000,是
9826541,GBFXT,275000,400000,是
9826541,BEANR,275000,500000,是
9826541,FRMRS,275000,350000,是
9826541,ITNAP,275000,300000,是
9826541,USORF,275000,350000,是
9826541,USHOU,275000,500000,是
9826541,CAVAN,275000,350000,是
9826541,MXVER,275000,300000,是
9826541,BRSSZ,275000,400000,是
9826541,CLVAP,275000,350000,是
9826541,ZADUR,275000,400000,是
9713214,CNSHA,154000,500000,是
9713214,HKHKG,154000,400000,是
9713214,JPYOK,154000,350000,是
9713214,NLRTM,154000,600000,是
9713214,USNYC,154000,450000,是
9713214,CNNGB,154000,500000,是
9713214,SGSIN,154000,650000,是
9713214,DEHAM,154000,350000,是
9713214,AUMEL,154000,300000,是
9713214,FRLHR,154000,350000,是
9713214,CNTAO,154000,500000,是
9713214,ITGOA,154000,400000,是
9713214,USLGB,154000,450000,是
9713214,JPUKB,154000,350000,是
9713214,CNXMN,154000,400000,是
9713214,AUBNE,154000,300000,是
9713214,CNFOC,154000,350000,是
9713214,USSEA,154000,300000,是
9713214,CNQHD,154000,400000,是
9713214,CNDLC,154000,500000,是
9713214,CNLYG,154000,350000,是
9713214,CNBHY,154000,300000,是
9713214,CNZOS,154000,400000,是
9713214,CNTSN,154000,500000,是
9713214,CNHUI,154000,350000,是
9713214,CNZHA,154000,300000,是
9713214,CNZUH,154000,400000,是
9713214,CNJYG,154000,350000,是
9713214,CNMMI,154000,300000,是
9713214,CNCHA,154000,400000,是
9713214,CNSTG,154000,350000,是
9713214,CNYJI,154000,300000,是
9713214,CNQYI,154000,400000,是
9713214,CNSHA,154000,350000,是
9713214,CNMEZ,154000,300000,是
9713214,CNHEY,154000,400000,是
9713214,CNSWE,154000,350000,是
9713214,CNLZB,154000,500000,是
9713214,CNGZP,154000,550000,是
9713214,KRINC,154000,400000,是
9713214,KRBUS,154000,500000,是
9713214,MYTPP,154000,450000,是
9713214,THLCH,154000,400000,是
9713214,VNSGN,154000,350000,是
9713214,IDJKT,154000,400000,是
9713214,PHMNL,154000,350000,是
9713214,INMUM,154000,450000,是
9713214,INCHN,154000,300000,是
9713214,AEJEA,154000,500000,是
9713214,ESBCN,154000,350000,是
9713214,GBFXT,154000,400000,是
9713214,BEANR,154000,500000,是
9713214,FRMRS,154000,350000,是
9713214,ITNAP,154000,300000,是
9713214,USORF,154000,350000,是
9713214,USHOU,154000,500000,是
9713214,CAVAN,154000,350000,是
9713214,MXVER,154000,300000,是
9713214,BRSSZ,154000,400000,是
9713214,CLVAP,154000,350000,是
9713214,ZADUR,154000,400000,是
9881236,CNSHA,116000,500000,是
9881236,HKHKG,116000,400000,是
9881236,JPYOK,116000,350000,是
9881236,NLRTM,116000,600000,是
9881236,USNYC,116000,450000,是
9881236,CNNGB,116000,500000,是
9881236,SGSIN,116000,650000,是
9881236,DEHAM,116000,350000,是
9881236,AUMEL,116000,300000,是
9881236,FRLHR,116000,350000,是
9881236,CNTAO,116000,500000,是
9881236,ITGOA,116000,400000,是
9881236,USLGB,116000,450000,是
9881236,JPUKB,116000,350000,是
9881236,CNXMN,116000,400000,是
9881236,AUBNE,116000,300000,是
9881236,CNFOC,116000,350000,是
9881236,USSEA,116000,300000,是
9881236,CNQHD,116000,400000,是
9881236,CNDLC,116000,500000,是
9881236,CNLYG,116000,350000,是
9881236,CNBHY,116000,300000,是
9881236,CNZOS,116000,400000,是
9881236,CNTSN,116000,500000,是
9881236,CNHUI,116000,350000,是
9881236,CNZHA,116000,300000,是
9881236,CNZUH,116000,400000,是
9881236,CNJYG,116000,350000,是
9881236,CNMMI,116000,300000,是
9881236,CNCHA,116000,400000,是
9881236,CNSTG,116000,350000,是
9881236,CNYJI,116000,300000,是
9881236,CNQYI,116000,400000,是
9881236,CNSHA,116000,350000,是
9881236,CNMEZ,116000,300000,是
9881236,CNHEY,116000,400000,是
9881236,CNSWE,116000,350000,是
9881236,CNLZB,116000,500000,是
9881236,CNGZP,116000,550000,是
9881236,KRINC,116000,400000,是
9881236,KRBUS,116000,500000,是
9881236,MYTPP,116000,450000,是
9881236,THLCH,116000,400000,是
9881236,VNSGN,116000,350000,是
9881236,IDJKT,116000,400000,是
9881236,PHMNL,116000,350000,是
9881236,INMUM,116000,450000,是
9881236,INCHN,116000,300000,是
9881236,AEJEA,116000,500000,是
9881236,ESBCN,116000,350000,是
9881236,GBFXT,116000,400000,是
9881236,BEANR,116000,500000,是
9881236,FRMRS,116000,350000,是
9881236,ITNAP,116000,300000,是
9881236,USORF,116000,350000,是
9881236,USHOU,116000,500000,是
9881236,CAVAN,116000,350000,是
9881236,MXVER,116000,300000,是
9881236,BRSSZ,116000,400000,是
9881236,CLVAP,116000,350000,是
9881236,ZADUR,116000,400000,是
9773214,CNSHA,149000,500000,是
9773214,HKHKG,149000,400000,是
9773214,JPYOK,149000,350000,是
9773214,NLRTM,149000,600000,是
9773214,USNYC,149000,450000,是
9773214,CNNGB,149000,500000,是
9773214,SGSIN,149000,650000,是
9773214,DEHAM,149000,350000,是
9773214,AUMEL,149000,300000,是
9773214,FRLHR,149000,350000,是
9773214,CNTAO,149000,500000,是
9773214,ITGOA,149000,400000,是
9773214,USLGB,149000,450000,是
9773214,JPUKB,149000,350000,是
9773214,CNXMN,149000,400000,是
9773214,AUBNE,149000,300000,是
9773214,CNFOC,149000,350000,是
9773214,USSEA,149000,300000,是
9773214,CNQHD,149000,400000,是
9773214,CNDLC,149000,500000,是
9773214,CNLYG,149000,350000,是
9773214,CNBHY,149000,300000,是
9773214,CNZOS,149000,400000,是
9773214,CNTSN,149000,500000,是
9773214,CNHUI,149000,350000,是
9773214,CNZHA,149000,300000,是
9773214,CNZUH,149000,400000,是
9773214,CNJYG,149000,350000,是
9773214,CNMMI,149000,300000,是
9773214,CNCHA,149000,400000,是
9773214,CNSTG,149000,350000,是
9773214,CNYJI,149000,300000,是
9773214,CNQYI,149000,400000,是
9773214,CNSHA,149000,350000,是
9773214,CNMEZ,149000,300000,是
9773214,CNHEY,149000,400000,是
9773214,CNSWE,149000,350000,是
9773214,CNLZB,149000,500000,是
9773214,CNGZP,149000,550000,是
9773214,KRINC,149000,400000,是
9773214,KRBUS,149000,500000,是
9773214,MYTPP,149000,450000,是
9773214,THLCH,149000,400000,是
9773214,VNSGN,149000,350000,是
9773214,IDJKT,149000,400000,是
9773214,PHMNL,149000,350000,是
9773214,INMUM,149000,450000,是
9773214,INCHN,149000,300000,是
9773214,AEJEA,149000,500000,是
9773214,ESBCN,149000,350000,是
9773214,GBFXT,149000,400000,是
9773214,BEANR,149000,500000,是
9773214,FRMRS,149000,350000,是
9773214,ITNAP,149000,300000,是
9773214,USORF,149000,350000,是
9773214,USHOU,149000,500000,是
9773214,CAVAN,149000,350000,是
9773214,MXVER,149000,300000,是
9773214,BRSSZ,149000,400000,是
9773214,CLVAP,149000,350000,是
9773214,ZADUR,149000,400000,是
9844567,CNSHA,330000,500000,是
9844567,HKHKG,330000,400000,是
9844567,JPYOK,330000,350000,是
9844567,NLRTM,330000,600000,是
9844567,USNYC,330000,450000,是
9844567,CNNGB,330000,500000,是
9844567,SGSIN,330000,650000,是
9844567,DEHAM,330000,350000,是
9844567,AUMEL,330000,300000,否
9844567,FRLHR,330000,350000,是
9844567,CNTAO,330000,500000,是
9844567,ITGOA,330000,400000,是
9844567,USLGB,330000,450000,是
9844567,JPUKB,330000,350000,是
9844567,CNXMN,330000,400000,是
9844567,AUBNE,330000,300000,否
9844567,CNFOC,330000,350000,是
9844567,USSEA,330000,300000,否
9844567,CNQHD,330000,400000,是
9844567,CNDLC,330000,500000,是
9844567,CNLYG,330000,350000,是
9844567,CNBHY,330000,300000,否
9844567,CNZOS,330000,400000,是
9844567,CNTSN,330000,500000,是
9844567,CNHUI,330000,350000,是
9844567,CNZHA,330000,300000,否
9844567,CNZUH,330000,400000,是
9844567,CNJYG,330000,350000,是
9844567,CNMMI,330000,300000,否
9844567,CNCHA,330000,400000,是
9844567,CNSTG,330000,350000,是
9844567,CNYJI,330000,300000,否
9844567,CNQYI,330000,400000,是
9844567,CNSHA,330000,350000,是
9844567,CNMEZ,330000,300000,否
9844567,CNHEY,330000,400000,是
9844567,CNSWE,330000,350000,是
9844567,CNLZB,330000,500000,是
9844567,CNGZP,330000,550000,是
9844567,KRINC,330000,400000,是
9844567,KRBUS,330000,500000,是
9844567,MYTPP,330000,450000,是
9844567,THLCH,330000,400000,是
9844567,VNSGN,330000,350000,是
9844567,IDJKT,330000,400000,是
9844567,PHMNL,330000,350000,是
9844567,INMUM,330000,450000,是
9844567,INCHN,330000,300000,否
9844567,AEJEA,330000,500000,是
9844567,ESBCN,330000,350000,是
9844567,GBFXT,330000,400000,是
9844567,BEANR,330000,500000,是
9844567,FRMRS,330000,350000,是
9844567,ITNAP,330000,300000,否
9844567,USORF,330000,350000,是
9844567,USHOU,330000,500000,是
9844567,CAVAN,330000,350000,是
9844567,MXVER,330000,300000,否
9844567,BRSSZ,330000,400000,是
9844567,CLVAP,330000,350000,是
9844567,ZADUR,330000,400000,是
9787456,CNSHA,198000,500000,是
9787456,HKHKG,198000,400000,是
9787456,JPYOK,198000,350000,是
9787456,NLRTM,198000,600000,是
9787456,USNYC,198000,450000,是
9787456,CNNGB,198000,500000,是
9787456,SGSIN,198000,650000,是
9787456,DEHAM,198000,350000,是
9787456,AUMEL,198000,300000,是
9787456,FRLHR,198000,350000,是
9787456,CNTAO,198000,500000,是
9787456,ITGOA,198000,400000,是
9787456,USLGB,198000,450000,是
9787456,JPUKB,198000,350000,是
9787456,CNXMN,198000,400000,是
9787456,AUBNE,198000,300000,是
9787456,CNFOC,198000,350000,是
9787456,USSEA,198000,300000,是
9787456,CNQHD,198000,400000,是
9787456,CNDLC,198000,500000,是
9787456,CNLYG,198000,350000,是
9787456,CNBHY,198000,300000,是
9787456,CNZOS,198000,400000,是
9787456,CNTSN,198000,500000,是
9787456,CNHUI,198000,350000,是
9787456,CNZHA,198000,300000,是
9787456,CNZUH,198000,400000,是
9787456,CNJYG,198000,350000,是
9787456,CNMMI,198000,300000,是
9787456,CNCHA,198000,400000,是
9787456,CNSTG,198000,350000,是
9787456,CNYJI,198000,300000,是
9787456,CNQYI,198000,400000,是
9787456,CNSHA,198000,350000,是
9787456,CNMEZ,198000,300000,是
9787456,CNHEY,198000,400000,是
9787456,CNSWE,198000,350000,是
9787456,CNLZB,198000,500000,是
9787456,CNGZP,198000,550000,是
9787456,KRINC,198000,400000,是
9787456,KRBUS,198000,500000,是
9787456,MYTPP,198000,450000,是
9787456,THLCH,198000,400000,是
9787456,VNSGN,198000,350000,是
9787456,IDJKT,198000,400000,是
9787456,PHMNL,198000,350000,是
9787456,INMUM,198000,450000,是
9787456,INCHN,198000,300000,是
9787456,AEJEA,198000,500000,是
9787456,ESBCN,198000,350000,是
9787456,GBFXT,198000,400000,是
9787456,BEANR,198000,500000,是
9787456,FRMRS,198000,350000,是
9787456,ITNAP,198000,300000,是
9787456,USORF,198000,350000,是
9787456,USHOU,198000,500000,是
9787456,CAVAN,198000,350000,是
9787456,MXVER,198000,300000,是
9787456,BRSSZ,198000,400000,是
9787456,CLVAP,198000,350000,是
9787456,ZADUR,198000,400000,是
9865432,CNSHA,150000,500000,是
9865432,HKHKG,150000,400000,是
9865432,JPYOK,150000,350000,是
9865432,NLRTM,150000,600000,是
9865432,USNYC,150000,450000,是
9865432,CNNGB,150000,500000,是
9865432,SGSIN,150000,650000,是
9865432,DEHAM,150000,350000,是
9865432,AUMEL,150000,300000,是
9865432,FRLHR,150000,350000,是
9865432,CNTAO,150000,500000,是
9865432,ITGOA,150000,400000,是
9865432,USLGB,150000,450000,是
9865432,JPUKB,150000,350000,是
9865432,CNXMN,150000,400000,是
9865432,AUBNE,150000,300000,是
9865432,CNFOC,150000,350000,是
9865432,USSEA,150000,300000,是
9865432,CNQHD,150000,400000,是
9865432,CNDLC,150000,500000,是
9865432,CNLYG,150000,350000,是
9865432,CNBHY,150000,300000,是
9865432,CNZOS,150000,400000,是
9865432,CNTSN,150000,500000,是
9865432,CNHUI,150000,350000,是
9865432,CNZHA,150000,300000,是
9865432,CNZUH,150000,400000,是
9865432,CNJYG,150000,350000,是
9865432,CNMMI,150000,300000,是
9865432,CNCHA,150000,400000,是
9865432,CNSTG,150000,350000,是
9865432,CNYJI,150000,300000,是
9865432,CNQYI,150000,400000,是
9865432,CNSHA,150000,350000,是
9865432,CNMEZ,150000,300000,是
9865432,CNHEY,150000,400000,是
9865432,CNSWE,150000,350000,是
9865432,CNLZB,150000,500000,是
9865432,CNGZP,150000,550000,是
9865432,KRINC,150000,400000,是
9865432,KRBUS,150000,500000,是
9865432,MYTPP,150000,450000,是
9865432,THLCH,150000,400000,是
9865432,VNSGN,150000,350000,是
9865432,IDJKT,150000,400000,是
9865432,PHMNL,150000,350000,是
9865432,INMUM,150000,450000,是
9865432,INCHN,150000,300000,是
9865432,AEJEA,150000,500000,是
9865432,ESBCN,150000,350000,是
9865432,GBFXT,150000,400000,是
9865432,BEANR,150000,500000,是
9865432,FRMRS,150000,350000,是
9865432,ITNAP,150000,300000,是
9865432,USORF,150000,350000,是
9865432,USHOU,150000,500000,是
9865432,CAVAN,150000,350000,是
9865432,MXVER,150000,300000,是
9865432,BRSSZ,150000,400000,是
9865432,CLVAP,150000,350000,是
9865432,ZADUR,150000,400000,是
9743215,CNSHA,154000,500000,是
9743215,HKHKG,154000,400000,是
9743215,JPYOK,154000,350000,是
9743215,NLRTM,154000,600000,是
9743215,USNYC,154000,450000,是
9743215,CNNGB,154000,500000,是
9743215,SGSIN,154000,650000,是
9743215,DEHAM,154000,350000,是
9743215,AUMEL,154000,300000,是
9743215,FRLHR,154000,350000,是
9743215,CNTAO,154000,500000,是
9743215,ITGOA,154000,400000,是
9743215,USLGB,154000,450000,是
9743215,JPUKB,154000,350000,是
9743215,CNXMN,154000,400000,是
9743215,AUBNE,154000,300000,是
9743215,CNFOC,154000,350000,是
9743215,USSEA,154000,300000,是
9743215,CNQHD,154000,400000,是
9743215,CNDLC,154000,500000,是
9743215,CNLYG,154000,350000,是
9743215,CNBHY,154000,300000,是
9743215,CNZOS,154000,400000,是
9743215,CNTSN,154000,500000,是
9743215,CNHUI,154000,350000,是
9743215,CNZHA,154000,300000,是
9743215,CNZUH,154000,400000,是
9743215,CNJYG,154000,350000,是
9743215,CNMMI,154000,300000,是
9743215,CNCHA,154000,400000,是
9743215,CNSTG,154000,350000,是
9743215,CNYJI,154000,300000,是
9743215,CNQYI,154000,400000,是
9743215,CNSHA,154000,350000,是
9743215,CNMEZ,154000,300000,是
9743215,CNHEY,154000,400000,是
9743215,CNSWE,154000,350000,是
9743215,CNLZB,154000,500000,是
9743215,CNGZP,154000,550000,是
9743215,KRINC,154000,400000,是
9743215,KRBUS,154000,500000,是
9743215,MYTPP,154000,450000,是
9743215,THLCH,154000,400000,是
9743215,VNSGN,154000,350000,是
9743215,IDJKT,154000,400000,是
9743215,PHMNL,154000,350000,是
9743215,INMUM,154000,450000,是
9743215,INCHN,154000,300000,是
9743215,AEJEA,154000,500000,是
9743215,ESBCN,154000,350000,是
9743215,GBFXT,154000,400000,是
9743215,BEANR,154000,500000,是
9743215,FRMRS,154000,350000,是
9743215,ITNAP,154000,300000,是
9743215,USORF,154000,350000,是
9743215,USHOU,154000,500000,是
9743215,CAVAN,154000,350000,是
9743215,MXVER,154000,300000,是
9743215,BRSSZ,154000,400000,是
9743215,CLVAP,154000,350000,是
9743215,ZADUR,154000,400000,是
9831123,CNSHA,282000,500000,是
9831123,HKHKG,282000,400000,是
9831123,JPYOK,282000,350000,是
9831123,NLRTM,282000,600000,是
9831123,USNYC,282000,450000,是
9831123,CNNGB,282000,500000,是
9831123,SGSIN,282000,650000,是
9831123,DEHAM,282000,350000,是
9831123,AUMEL,282000,300000,是
9831123,FRLHR,282000,350000,是
9831123,CNTAO,282000,500000,是
9831123,ITGOA,282000,400000,是
9831123,USLGB,282000,450000,是
9831123,JPUKB,282000,350000,是
9831123,CNXMN,282000,400000,是
9831123,AUBNE,282000,300000,是
9831123,CNFOC,282000,350000,是
9831123,USSEA,282000,300000,是
9831123,CNQHD,282000,400000,是
9831123,CNDLC,282000,500000,是
9831123,CNLYG,282000,350000,是
9831123,CNBHY,282000,300000,是
9831123,CNZOS,282000,400000,是
9831123,CNTSN,282000,500000,是
9831123,CNHUI,282000,350000,是
9831123,CNZHA,282000,300000,是
9831123,CNZUH,282000,400000,是
9831123,CNJYG,282000,350000,是
9831123,CNMMI,282000,300000,是
9831123,CNCHA,282000,400000,是
9831123,CNSTG,282000,350000,是
9831123,CNYJI,282000,300000,是
9831123,CNQYI,282000,400000,是
9831123,CNSHA,282000,350000,是
9831123,CNMEZ,282000,300000,是
9831123,CNHEY,282000,400000,是
9831123,CNSWE,282000,350000,是
9831123,CNLZB,282000,500000,是
9831123,CNGZP,282000,550000,是
9831123,KRINC,282000,400000,是
9831123,KRBUS,282000,500000,是
9831123,MYTPP,282000,450000,是
9831123,THLCH,282000,400000,是
9831123,VNSGN,282000,350000,是
9831123,IDJKT,282000,400000,是
9831123,PHMNL,282000,350000,是
9831123,INMUM,282000,450000,是
9831123,INCHN,282000,300000,是
9831123,AEJEA,282000,500000,是
9831123,ESBCN,282000,350000,是
9831123,GBFXT,282000,400000,是
9831123,BEANR,282000,500000,是
9831123,FRMRS,282000,350000,是
9831123,ITNAP,282000,300000,是
9831123,USORF,282000,350000,是
9831123,USHOU,282000,500000,是
9831123,CAVAN,282000,350000,是
9831123,MXVER,282000,300000,是
9831123,BRSSZ,282000,400000,是
9831123,CLVAP,282000,350000,是
9831123,ZADUR,282000,400000,是
9729876,CNSHA,152000,500000,是
9729876,HKHKG,152000,400000,是
9729876,JPYOK,152000,350000,是
9729876,NLRTM,152000,600000,是
9729876,USNYC,152000,450000,是
9729876,CNNGB,152000,500000,是
9729876,SGSIN,152000,650000,是
9729876,DEHAM,152000,350000,是
9729876,AUMEL,152000,300000,是
9729876,FRLHR,152000,350000,是
9729876,CNTAO,152000,500000,是
9729876,ITGOA,152000,400000,是
9729876,USLGB,152000,450000,是
9729876,JPUKB,152000,350000,是
9729876,CNXMN,152000,400000,是
9729876,AUBNE,152000,300000,是
9729876,CNFOC,152000,350000,是
9729876,USSEA,152000,300000,是
9729876,CNQHD,152000,400000,是
9729876,CNDLC,152000,500000,是
9729876,CNLYG,152000,350000,是
9729876,CNBHY,152000,300000,是
9729876,CNZOS,152000,400000,是
9729876,CNTSN,152000,500000,是
9729876,CNHUI,152000,350000,是
9729876,CNZHA,152000,300000,是
9729876,CNZUH,152000,400000,是
9729876,CNJYG,152000,350000,是
9729876,CNMMI,152000,300000,是
9729876,CNCHA,152000,400000,是
9729876,CNSTG,152000,350000,是
9729876,CNYJI,152000,300000,是
9729876,CNQYI,152000,400000,是
9729876,CNSHA,152000,350000,是
9729876,CNMEZ,152000,300000,是
9729876,CNHEY,152000,400000,是
9729876,CNSWE,152000,350000,是
9729876,CNLZB,152000,500000,是
9729876,CNGZP,152000,550000,是
9729876,KRINC,152000,400000,是
9729876,KRBUS,152000,500000,是
9729876,MYTPP,152000,450000,是
9729876,THLCH,152000,400000,是
